id,text,fact_expressions,query_expressions,answer_expressions,fact_spans,query_spans
11133,设双曲线$m{x}^{2}+n y^{2}=1$的一个焦点与抛物线$y=\frac{1}{8} x^{2}$的焦点相同，离心率为$2$，则此双曲线的渐近线方程为?,G: Hyperbola;m: Number;n:Number;H: Parabola;Expression(G) = (m*x^2+n*n^2=1);Expression(H) = (y = x^2/8);OneOf(Focus(G))=Focus(H);Eccentricity(G)=2,Expression(Asymptote(G)),y=pm*(sqrt(3)/3)*x,"[[[1, 24], [70, 73]], [[4, 24]], [[4, 24]], [[30, 54]], [[1, 24]], [[30, 54]], [[1, 59]], [[1, 67]]]","[[[70, 81]]]"
7357,"已知点$P$是双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1  (a>0 , b>0)$右支上一点，$F_{1}$、$F_{2}$分别是双曲线的左，右焦点，$I$为$\Delta P F_{1} F_{2}$的内心，若$S_{\Delta I P F_{1}}=\frac{1}{2} S_{\Delta I F_{1} F_{2}}+S_{\Delta I P F_{2}}$成立，则双曲线的离心率为?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;P: Point;PointOnCurve(P, RightPart(G));F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;I: Point;Incenter(TriangleOf(P, F1, F2)) = I;TriangleOf(I, P, F1) = (1/2)*TriangleOf(I, F1, F2) + TriangleOf(I, P, F2)",Eccentricity(G),2,"[[[7, 66], [90, 93], [215, 218]], [[7, 66]], [[10, 66]], [[10, 66]], [[10, 66]], [[10, 66]], [[2, 6]], [[2, 71]], [[72, 79]], [[80, 87]], [[72, 99]], [[72, 99]], [[100, 103]], [[100, 129]], [[131, 211]]]","[[[215, 224]]]"
6291,"已知点$P$为双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$右支上一点，$F_{1}$、$F_{2}$分别为双曲线的左，右焦点，且$|F_{1} F_{2}|=\frac{b^{2}}{a}$, $I$为$\Delta P F_{1} F_{2}$的内心，若$S_{\Delta I P F_{1}}=S_{\Delta I P F_{2}}+\lambda S_{\Delta I F_{1} F_{2}}$成立，则$\lambda$的值为?","P: Point;PointOnCurve(P, RightPart(G)) = True;G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;Abs(LineSegmentOf(F1, F2)) = b^2/a;I: Point;Incenter(TriangleOf(P,F1,F2)) = I;Area(TriangleOf(I,P,F1))=Area(TriangleOf(I,P,F2))+lambda*Area(TriangleOf(I,F1,F2));lambda: Number",lambda,sqrt(2) - 1,"[[[2, 6]], [[2, 68]], [[7, 63], [87, 90]], [[7, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[69, 76]], [[77, 84]], [[69, 96]], [[69, 96]], [[98, 129]], [[131, 134]], [[131, 160]], [[162, 238]], [[242, 251]]]","[[[242, 255]]]"
5693,已知点$P$为椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$上任意一点，$F_{1}$、$F_{2}$分别为椭圆的左、右焦点，$I$为$\triangle P F_{1} F_{2}$的内心，若$S_{\Delta P I F_{1}}+S_{\Delta P I F_{2}}=\lambda S_{\Delta F_{1} I F_{2}}$成立，则$\lambda$的值为?,"G: Ellipse;b: Number;a: Number;P: Point;F1: Point;F2: Point;I: Point;a > b;b > 0;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, G);LeftFocus(G) = F1;RightFocus(G) = F2;Incenter(TriangleOf(P, F1, F2)) = I;Area(TriangleOf(P,I,F1))+Area(TriangleOf(P,I,F2))=lambda*Area(TriangleOf(F1,I,F2));lambda: Number",lambda,a/sqrt(a^2-b^2),"[[[7, 59], [83, 85]], [[9, 59]], [[9, 59]], [[2, 6]], [[65, 72]], [[73, 80]], [[92, 95]], [[9, 59]], [[9, 59]], [[7, 59]], [[2, 64]], [[65, 91]], [[65, 91]], [[92, 124]], [[126, 202]], [[206, 215]]]","[[[206, 219]]]"
6443,"已知点$P$为双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$右支上一点，$F_{1}$、$F_{2}$分别为双曲线的左右焦点，且$|F_{1} F_{2}|=\frac{b^{2}}{a}$，$I$为$\triangle P F_{1} F_{2}$的内心，若$\lambda S_{\Delta I P F_{1}}= \lambda S_{\Delta I P F_{2}}+S_{\Delta I  F_{1} F_{2}}$成立，则$\lambda$的值为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;I: Point;lambda:Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, RightPart(G));LeftFocus(G) = F1;RightFocus(G) = F2;Abs(LineSegmentOf(F1, F2)) = b^2/a;Incenter(TriangleOf(P,F1,F2))=I;lambda*Area(TriangleOf(I,P,F1))=lambda*Area(TriangleOf(I,P,F2))+Area(TriangleOf(I,F1,F2))",lambda,sqrt(2)+1,"[[[7, 63], [87, 90]], [[10, 63]], [[10, 63]], [[2, 6]], [[69, 76]], [[77, 84]], [[129, 132]], [[253, 262]], [[10, 63]], [[10, 63]], [[7, 63]], [[2, 68]], [[69, 95]], [[69, 95]], [[97, 128]], [[129, 161]], [[163, 249]]]","[[[253, 266]]]"
329,"已知点$P$为双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$右支上的一点，$F_{1}$、$F_{2}$分别为双曲线的左、右焦点，$I$为$\Delta P F_{1} F_{2}$的内心，若$S_{\Delta I P F_{1}}=S_{\Delta I P F_{2}}+\lambda S_{\Delta I F_{1} F_{2}}$成立，则$\lambda$的值为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;I: Point;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, RightPart(G));LeftFocus(G) = F1;RightFocus(G) = F2;Incenter(TriangleOf(P, F1, F2))=I;Area(TriangleOf(I,P, F1))=Area(TriangleOf(I,P,F2)) +lambda*Area(TriangleOf(I,F1,F2));lambda:Number",lambda,a/(sqrt(a^2+b^2)),"[[[7, 63], [88, 91]], [[10, 63]], [[10, 63]], [[2, 6]], [[70, 77]], [[78, 85]], [[98, 101]], [[10, 63]], [[10, 63]], [[7, 63]], [[2, 69]], [[70, 97]], [[70, 97]], [[98, 127]], [[129, 205]], [[209, 218]]]","[[[209, 222]]]"
3414,"椭圆$C$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的左右焦点分别为$F_{1}$、$F_{2}$，过点$F_{1}$的直线$l$交椭圆$C$于$A$、$B$两点，已知$(\overrightarrow{A F_{2}}+ \overrightarrow{F_{1} F_{2}}) \cdot \overrightarrow{A F_{1}}=0$ , $\overrightarrow{A F_{1}}=\frac{4}{3} \overrightarrow {{F}_{1}B}$，则椭圆$C$的离心率为?","l: Line;C: Ellipse;A: Point;F2: Point;F1: Point;B: Point;LeftFocus(C) = F1;RightFocus(C)=F2;Expression(C)=(x^2/a^2 + y^2/b^2 = 1);PointOnCurve(F1, l);Intersection(l, C) = {A, B};DotProduct((VectorOf(A,F2)+VectorOf(F1,F2)),VectorOf(A,F1))=0;VectorOf(A,F1)=4/3*VectorOf(F1,B);a:Number;b:Number;a>b;b>0",Eccentricity(C),5/7,"[[[91, 96]], [[0, 57], [97, 102], [276, 281]], [[103, 106]], [[73, 80]], [[65, 72], [82, 90]], [[107, 110]], [[0, 80]], [[0, 80]], [[0, 57]], [[81, 96]], [[91, 112]], [[115, 206]], [[209, 274]], [[7, 57]], [[7, 57]], [[7, 57]], [[7, 57]]]","[[[276, 287]]]"
8015,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a, b>0)$的左、右焦点分别为$F_{1}$ , $F_{2}$，过焦点$F_{2}$且垂直于$x$轴的弦为$AB$，若$\angle A F_{1} B=90^{\circ}$，则双曲线的离心率为?","G: Hyperbola;b: Number;a: Number;A: Point;B: Point;F1: Point;F2: Point;b>0;a>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;IsPerpendicular(LineSegmentOf(A,B),xAxis);PointOnCurve(F2,LineSegmentOf(A,B));AngleOf(A, F1, B) = ApplyUnit(90, degree);IsChordOf(LineSegmentOf(A,B),G)",Eccentricity(G),sqrt(2)+1,"[[[0, 54], [139, 142]], [[3, 54]], [[3, 54]], [[102, 106]], [[102, 106]], [[63, 70]], [[84, 91], [72, 80]], [[3, 54]], [[3, 54]], [[0, 54]], [[0, 80]], [[0, 80]], [[92, 106]], [[81, 106]], [[108, 137]], [[0, 106]]]","[[[139, 148]]]"
10615,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a, b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，过焦点$F_{2}$且垂直于$x$轴的直线与双曲线相交于$A$、$B$两点，若$\overrightarrow{F_{1} A} \cdot \overrightarrow{F_{1} B}=0$，则双曲线的离心率为?","G: Hyperbola;a: Number;b: Number;a>0;b>0;F1: Point;F2: Point;H: Line;A: Point;B: Point;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(F2, H);IsPerpendicular(H, xAxis);Intersection(H, G) = {A, B};DotProduct(VectorOf(F1, A), VectorOf(F1, B)) = 0",Eccentricity(G),sqrt(2)+1,"[[[0, 54], [101, 104], [179, 182]], [[3, 54]], [[3, 54]], [[3, 54]], [[3, 54]], [[63, 70]], [[71, 78], [82, 89]], [[98, 100]], [[107, 110]], [[111, 114]], [[0, 54]], [[0, 78]], [[0, 78]], [[79, 100]], [[90, 100]], [[98, 116]], [[118, 177]]]","[[[179, 188]]]"
10583,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a, b>0)$的左、右焦点分别为$F_{1}$ , $F_{2}$ ,过焦点$F_{2}$且垂直于$x$轴的直线与
双曲线相交于$A$ , $B$两点，若$\overrightarrow{F_{1} A} \cdot \overrightarrow{F_{1} B}=0$，则双曲线的离心率为?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;H: Line;PointOnCurve(F2, H);IsPerpendicular(H, xAxis) ;Intersection(H, G) = {A, B};A: Point;B: Point;DotProduct(VectorOf(F1, A), VectorOf(F1, B)) = 0",Eccentricity(G),sqrt(2) + 1,"[[[0, 54], [105, 108], [185, 188]], [[0, 54]], [[3, 54]], [[3, 54]], [[3, 54]], [[3, 54]], [[63, 70]], [[73, 80], [85, 92]], [[0, 80]], [[0, 80]], [[101, 103]], [[82, 103]], [[93, 103]], [[101, 122]], [[111, 114]], [[116, 120]], [[124, 183]]]","[[[185, 194]]]"
4556,"双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左，右焦点分别为$F_{1}$、$F_{2}$，过点$F_{2}$的直线$l$交双曲线的右支于$A$、$B$两点，且$|F_{1} F_{2}|=|F_{1} B|$，$\overrightarrow{A F_{2}}=2 \overrightarrow{F_{2} B}$，则双曲线的离心率为?","l: Line;C: Hyperbola;b: Number;a: Number;F1: Point;F2: Point;B: Point;A: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(C) = F1;RightFocus(C) = F2;PointOnCurve(F2, l);Intersection(l, RightPart(C)) = {A, B};Abs(LineSegmentOf(F1, F2)) = Abs(LineSegmentOf(F1, B));VectorOf(A, F2) = 2*VectorOf(F2, B)",Eccentricity(C),5/3,"[[[96, 101]], [[0, 61], [102, 105], [201, 204]], [[8, 61]], [[8, 61]], [[70, 77]], [[78, 85], [87, 95]], [[113, 116]], [[109, 112]], [[8, 61]], [[8, 61]], [[0, 61]], [[0, 85]], [[0, 85]], [[86, 101]], [[96, 118]], [[120, 145]], [[146, 199]]]","[[[201, 210]]]"
550,"已知抛物线$y^{2}=4 x$的焦点为$F$，准线为$l$，若$l$与双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的两条渐近线分别交于点$A$和点$B$，且$|A B|=4|O F|$($O$为原点)，则双曲线的离心率为?","G: Hyperbola;b: Number;a: Number;H: Parabola;A: Point;B: Point;O: Origin;F: Point;l: Line;a>0;b>0;L1:Line;L2:Line;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Expression(H) = (y^2 = 4*x);Focus(H) = F;Directrix(H) = l;Intersection(l,L1)=A;Intersection(l,L2)=B;Abs(LineSegmentOf(A, B)) = 4*Abs(LineSegmentOf(O, F));Asymptote(G)={L1,L2}",Eccentricity(G),sqrt(5),"[[[36, 92], [137, 140]], [[39, 92]], [[39, 92]], [[2, 16]], [[102, 106]], [[107, 111]], [[128, 131]], [[20, 23]], [[27, 30], [32, 35]], [[39, 92]], [[39, 92]], [], [], [[36, 92]], [[2, 16]], [[2, 23]], [[2, 30]], [[32, 111]], [[32, 111]], [[113, 127]], [[36, 98]]]","[[[137, 146]]]"
868,"已知抛物线$y=\frac{1}{4} x^{2}$的焦点为$F$，准线为$l$，若$l$与双曲线$\frac{y^{2}}{a^{2}}-\frac{x^{2}}{b^{2}}=1(a>0, b>0)$的两条渐近线分别交于点$A$和点$B$，且$|A B|=4|O F|$($O$为原点)，则双曲线的离心率为?","G: Hyperbola;b: Number;a: Number;H: Parabola;A: Point;B: Point;O: Origin;F: Point;l: Line;a>0;b>0;Expression(G) = (-x^2/b^2 + y^2/a^2 = 1);Expression(H) = (y = x^2/4);Focus(H) = F;Directrix(H) = l;L1:Line;L2:Line;Asymptote(G)={L1,L2};Intersection(l, L1) = A;Intersection(l,L2)=B;Abs(LineSegmentOf(A, B)) = 4*Abs(LineSegmentOf(O, F))",Eccentricity(G),sqrt(5),"[[[46, 102], [147, 150]], [[49, 102]], [[49, 102]], [[2, 26]], [[112, 116]], [[117, 121]], [[138, 141]], [[30, 33]], [[37, 40], [42, 45]], [[49, 102]], [[49, 102]], [[46, 102]], [[2, 26]], [[2, 33]], [[2, 40]], [], [], [[46, 108]], [[42, 121]], [[42, 121]], [[123, 137]]]","[[[147, 156]]]"
13277,椭圆$\frac{x^{2}}{m}+\frac{y^{2}}{4}=1$的离心率$e=\frac{\sqrt{2}}{2}$，则$m$=?,G: Ellipse;m: Number;e: Number;Expression(G) = (y^2/4 + x^2/m = 1);Eccentricity(G) = e ;e = sqrt(2)/2,m,"{2, 8}","[[[0, 37]], [[65, 68]], [[41, 63]], [[0, 37]], [[0, 63]], [[41, 63]]]","[[[65, 70]]]"
2738,若椭圆$\frac{x^{2}}{m}+\frac{y^{2}}{2}=1$的离心率为$\frac{\sqrt{2}}{2}$，则该椭圆的长轴长为?,G: Ellipse;m: Number;Expression(G) = (y^2/2 + x^2/m = 1);Eccentricity(G) = sqrt(2)/2,Length(MajorAxis(G)),"{4,2*sqrt(2)}","[[[1, 38], [66, 68]], [[3, 38]], [[1, 38]], [[1, 63]]]","[[[66, 74]]]"
13440,已知椭圆$\frac{x^{2}}{m}+\frac{y^{2}}{4}=1$的离心率为$\frac{\sqrt {2}}{2}$，则此椭圆的长轴长为?,G: Ellipse;m: Number;Expression(G) = (y^2/4 + x^2/m = 1);Eccentricity(G) = sqrt(2)/2,Length(MajorAxis(G)),"{4, 4*sqrt(2)}","[[[2, 39], [68, 70]], [[4, 39]], [[2, 39]], [[2, 65]]]","[[[68, 76]]]"
10398,已知椭圆$\frac{x^{2}}{a^{2}} + \frac{y^{2}}{4}=1(a>2)$的离心率为$\frac{\sqrt{5}}{5}$，则$a$=?,G: Ellipse;Expression(G) = (y^2/4 + x^2/a^2 = 1);a: Number;a>2;Eccentricity(G) = sqrt(5)/5,a,sqrt(5),"[[[2, 50]], [[2, 50]], [[77, 80]], [[4, 50]], [[2, 75]]]","[[[77, 82]]]"
13139,已知椭圆$C$:$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的离心率为?,C: Ellipse;Expression(C) = (y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a > b;b > 0,Eccentricity(C),,"[[[2, 58]], [[2, 58]], [[8, 58]], [[8, 58]], [[8, 58]], [[8, 58]]]","[[[2, 64]]]"
2835,"抛物线$y^{2}=a x  (a \neq 0)$上的一点$P(-1,4)$到其焦点$F$的距离$|P F|$=?","G: Parabola;a: Number;P: Point;F: Point;Expression(G) = (y^2 = a*x);Negation(a=0);Coordinate(P) = (-1, 4);PointOnCurve(P, G);Focus(G) = F;Distance(P, F) = Abs(LineSegmentOf(P, F))","Abs(LineSegmentOf(P,F))",5,"[[[0, 26], [40, 41]], [[3, 26]], [[30, 39]], [[43, 46]], [[0, 26]], [[3, 26]], [[30, 39]], [[0, 39]], [[40, 47]], [[30, 56]]]","[[[49, 58]]]"
2435,"抛物线$y^{2}=a x(a \neq 0)$上的一点$P(1,4)$到其焦点$F$的距离$|P F|$=?","G: Parabola;a: Number;P: Point;F: Point;Expression(G) = (y^2 = a*x);Coordinate(P) = (1, 4);PointOnCurve(P, G);Focus(G) = F;Distance(P, F) = Abs(LineSegmentOf(P, F));Negation(a = 0)","Abs(LineSegmentOf(P, F))",5,"[[[0, 24], [37, 38]], [[3, 24]], [[28, 36]], [[40, 43]], [[0, 24]], [[28, 36]], [[0, 36]], [[37, 43]], [[28, 53]], [[3, 24]]]","[[[46, 55]]]"
2169,抛物线$y^{2}=4 x$上的一点$M$到焦点的距离为$2$，则点$M$的横坐标为?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, Focus(G)) = 2",XCoordinate(M),1,"[[[0, 14]], [[18, 21], [33, 37]], [[0, 14]], [[0, 21]], [[0, 31]]]","[[[33, 43]]]"
5250,抛物线$y^{2}=4 x$上一点$M$到焦点的距离为$3$，则点$M$的横坐标$x$=?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, Focus(G)) = 3;x1: Number;XCoordinate(M) = x1",x1,2,"[[[0, 14]], [[17, 20], [32, 36]], [[0, 14]], [[0, 20]], [[0, 30]], [[40, 43]], [[32, 43]]]","[[[40, 45]]]"
6471,抛物线$y^{2}=4 x$上一点$M$到焦点的距离为$5$，则点$M$的横坐标是?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, Focus(G)) = 5",XCoordinate(M),4,"[[[0, 14]], [[17, 20], [32, 36]], [[0, 14]], [[0, 20]], [[0, 30]]]","[[[32, 42]]]"
9943,抛物线$y^{2}=x$上一点$M$到焦点的距离为$2$，则点$M$的横坐标为?,"G: Parabola;M: Point;Expression(G) = (y^2 = x);PointOnCurve(M, G);Distance(M, Focus(G)) = 2",XCoordinate(M),7/4,"[[[0, 12]], [[15, 18], [30, 34]], [[0, 12]], [[0, 18]], [[0, 28]]]","[[[30, 40]]]"
12210,若抛物线$y^{2}=4 x$上一点$M$到焦点$F$的距离为$4$，则点$M$的横坐标为?,"G: Parabola;Expression(G) = (y^2 = 4*x);M: Point;PointOnCurve(M, G);F: Point;Focus(G) = F;Distance(M, F) = 4",XCoordinate(M),3,"[[[1, 15]], [[1, 15]], [[18, 21], [36, 40]], [[1, 21]], [[24, 27]], [[1, 27]], [[18, 34]]]","[[[36, 46]]]"
5635,抛物线$y^{2}=4 x$上一点$M$到焦点的距离为$2$，则点$M$的横坐标是?,"G: Parabola;Expression(G) = (y^2 = 4*x);M: Point;PointOnCurve(M, G);Distance(M, Focus(G)) = 2",XCoordinate(M),1,"[[[0, 14]], [[0, 14]], [[17, 20], [32, 36]], [[0, 20]], [[0, 30]]]","[[[32, 42]]]"
5346,抛物线$y^{2}=4 x$上点$M$到焦点距离为$3$，则点$M$的横坐标为?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, Focus(G)) = 3",XCoordinate(M),2,"[[[0, 14]], [[15, 19], [30, 34]], [[0, 14]], [[0, 19]], [[0, 28]]]","[[[30, 40]]]"
12258,抛物线$y^{2}=4 x$上一点$M$到焦点的距离为$3$，则点$M$的横坐标是?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, Focus(G)) = 3",XCoordinate(M),2,"[[[0, 14]], [[17, 20], [32, 36]], [[0, 14]], [[0, 20]], [[0, 30]]]","[[[32, 42]]]"
5426,"与双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$有共同的渐近线，并且过点$A(6,8)$的双曲线的标准方程为?","G: Hyperbola;H: Hyperbola;A: Point;Expression(G) = (x^2/9 - y^2/16 = 1);Coordinate(A) = (6, 8);PointOnCurve(A, H);Asymptote(G) = Asymptote(H)",Expression(H),y^2/64 - x^2/36 = 1,"[[[1, 40]], [[61, 64]], [[51, 60]], [[1, 40]], [[51, 60]], [[50, 64]], [[0, 64]]]","[[[61, 71]]]"
14001,"与双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$有共同的渐近线，并且过点$A(6,8 \sqrt{2})$的双曲线的标准方程为?","G: Hyperbola;A: Point;C:Hyperbola;Expression(G) = (x^2/9 - y^2/16 = 1);Coordinate(A) = (6, 8*sqrt(2));Asymptote(G)=Asymptote(C);PointOnCurve(A, C)",Expression(C),x^2/64-y^2/36=1,"[[[1, 40]], [[51, 69]], [[70, 73]], [[1, 40]], [[51, 69]], [[0, 73]], [[50, 73]]]","[[[70, 80]]]"
14161,"与双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$有共同的渐近线，并且过点$A(6 , 8 \sqrt{2})$的双曲线的标准方程为?","G: Hyperbola;C:Hyperbola;A: Point;Expression(G) = (x^2/9 - y^2/16 = 1);Coordinate(A) = (6, 8*sqrt(2));Asymptote(G) = Asymptote(C);PointOnCurve(A, C)",Expression(C),y^2/64-x^2/36=1,"[[[1, 40]], [[72, 75]], [[51, 71]], [[1, 40]], [[51, 71]], [[0, 75]], [[50, 75]]]","[[[72, 82]]]"
9222,已知椭圆的中心在原点，焦点在坐标轴上，且长轴长为$12$，离心率为$\frac{1}{3}$，则椭圆的方程为?,"G: Ellipse;O: Origin;Center(G) = O;PointOnCurve(Focus(G),axis);Length(MajorAxis(G)) = 12;Eccentricity(G)=1/3",Expression(G),"{x^2/36+y^2/32=1,x^2/32+y^2/36=1}","[[[2, 4], [48, 50]], [[8, 10]], [[2, 10]], [[2, 18]], [[2, 28]], [[2, 46]]]","[[[48, 55]]]"
3289,已知椭圆的中心在原点，焦点在$x$轴上，长轴长为$12$，离心率为$\frac{1}{3}$，则椭圆的方程为?,"G: Ellipse;Center(G) = O;O: Origin;PointOnCurve(Focus(G), xAxis) = True;Length(MajorAxis(G)) = 12;Eccentricity(G) = 1/3",Expression(G),x^2/36+y^2/32=1,"[[[2, 4], [48, 50]], [[2, 10]], [[8, 10]], [[2, 19]], [[2, 28]], [[2, 46]]]","[[[48, 55]]]"
5275,"已知双曲线方程是$x^{2}-\frac{y^{2}}{2}=1$，过定点$P(2 , 1)$作直线交双曲线于$P_{1}$、$P_{2}$两点，并使$P(2 , 1)$为$P_{1} P_{2}$的中点，则此直线方程是?","G: Hyperbola;H: Line;P1: Point;P2: Point;P: Point;Coordinate(P) = (2, 1);Expression(G) = (x^2 - y^2/2 = 1);PointOnCurve(P, H);Intersection(H, G) = {P1, P2};MidPoint(LineSegmentOf(P1, P2)) = P",Expression(H),4*x-y-7=0,"[[[2, 5], [51, 54]], [[48, 50], [105, 107]], [[55, 62]], [[63, 70]], [[37, 47], [75, 85]], [[37, 47]], [[2, 33]], [[34, 50]], [[48, 72]], [[75, 102]]]","[[[105, 111]]]"
1342,"已知双曲线方程是$x^{2}- \frac{y^{2}}{2}=1$，过定点$P(2,1)$作直线交双曲线于$P_{1}$、$P_{2}$两点，并使$P$为$P_{1} P_{2}$的中点，则此直线方程是?","G: Hyperbola;H: Line;P1: Point;P2: Point;P: Point;Coordinate(P) = (2, 1);Expression(G) = (x^2 - y^2/2 = 1);PointOnCurve(P, H);Intersection(H, G) = {P1, P2};MidPoint(LineSegmentOf(P1, P2)) = P",Expression(H),y = 4*x - 7,"[[[2, 5], [50, 53]], [[47, 49], [97, 99]], [[54, 61]], [[62, 69]], [[38, 46], [74, 77]], [[38, 46]], [[2, 34]], [[35, 49]], [[47, 71]], [[74, 94]]]","[[[97, 103]]]"
5086,"已知抛物线$C$的顶点坐标为原点，焦点在$x$轴上，直线$y=x$与抛物线$C$交于$A$、$B$两点. 若$P(2,2)$为线段$A B$的中点，则抛物线$C$的方程为?","C: Parabola;G: Line;B: Point;A: Point;P: Point;O: Origin;Expression(G) = (y = x);Coordinate(P) = (2, 2);Vertex(C) = O;PointOnCurve(Focus(C), xAxis);Intersection(G, C) = {A, B};MidPoint(LineSegmentOf(A,B)) = P",Expression(C),y^2=4*x,"[[[2, 8], [34, 40], [75, 81]], [[26, 33]], [[46, 49]], [[42, 45]], [[54, 62]], [[14, 16]], [[26, 33]], [[54, 62]], [[2, 16]], [[2, 25]], [[26, 51]], [[54, 73]]]","[[[75, 86]]]"
12358,"已知抛物线$C$的顶点在坐标原点，焦点在$x$轴上，直线$y=x$与抛物线$C$相交于$A$、$B$两点，若$P(2,2)$是$AB$的中点，则抛物线$C$方程为?","C: Parabola;O: Origin;Vertex(C) = O;PointOnCurve(Focus(C), xAxis);G: Line;Expression(G) = (y = x);A: Point;B: Point;Intersection(G, C) = {A, B};P: Point;Coordinate(P) = (2, 2);MidPoint(LineSegmentOf(A, B)) = P",Expression(C),y^2=4*x,"[[[2, 8], [34, 40], [72, 78]], [[12, 16]], [[2, 16]], [[2, 25]], [[26, 33]], [[26, 33]], [[43, 46]], [[47, 50]], [[26, 52]], [[54, 62]], [[54, 62]], [[54, 70]]]","[[[72, 82]]]"
11482,"抛物线$C$的顶点坐标为原点，焦点在$x$轴上，直线$y=x$与抛物线$C$交于$A$ , $B$两点，若$F(2,2)$为$A B$的中点，则抛物线$C$的方程为?","C: Parabola;G: Line;A: Point;B: Point;F: Point;O: Origin;Expression(G) = (y = x);Coordinate(F) = (2, 2);PointOnCurve(Focus(C), xAxis);Intersection(G, C) = {A,B};MidPoint(LineSegmentOf(A, B)) = F;Vertex(C) = O",Expression(C),y^2 = 4*x,"[[[0, 6], [32, 38], [72, 78]], [[24, 31]], [[40, 43]], [[45, 49]], [[53, 61]], [[12, 14]], [[24, 31]], [[53, 61]], [[0, 23]], [[24, 51]], [[53, 70]], [[0, 14]]]","[[[72, 83]]]"
11624,"已知顶点在原点的抛物线$C$的顶点坐标为原点，焦点在$x$轴上，直线$y=x$与抛物线$C$交于$A$、$B$两点。若$P(2 , 2)$为$AB$的中点，则抛物线$C$的方程为?","C: Parabola;G: Line;A: Point;B: Point;P: Point;O:Origin;Expression(G) = (y = x);Coordinate(P) = (2, 2);Vertex(C)=O;PointOnCurve(Focus(C), xAxis);Intersection(G, C) = {A, B};MidPoint(LineSegmentOf(A, B)) = P",Expression(C),y^2=4*x,"[[[8, 14], [40, 46], [79, 85]], [[32, 39]], [[48, 51]], [[52, 55]], [[59, 69]], [[5, 7], [20, 22]], [[32, 39]], [[59, 69]], [[2, 14]], [[8, 31]], [[32, 57]], [[59, 77]]]","[[[79, 90]]]"
